Date;Open;High;Low;Close;Volume
2024.05.17 06:55;2377.1;2377.91;2377.02;2377.9;136
2024.05.17 07:00;2377.91;2377.97;2377.21;2377.26;157
2024.05.17 07:05;2377.26;2377.48;2376.63;2376.95;155
2024.05.17 07:10;2376.91;2377.7;2376.89;2377.12;144
2024.05.17 07:15;2377.11;2377.49;2377.0;2377.41;140
2024.05.17 07:20;2377.44;2378.24;2377.42;2378.23;143
2024.05.17 07:25;2378.25;2378.71;2377.85;2378.56;144
2024.05.17 07:30;2378.53;2378.68;2377.51;2377.56;138
2024.05.17 07:35;2377.48;2378.05;2377.46;2377.67;152
2024.05.17 07:40;2377.67;2378.17;2377.66;2378.13;112
2024.05.17 07:45;2378.13;2378.41;2377.81;2378.21;171
2024.05.17 07:50;2378.2;2378.72;2378.2;2378.33;147
2024.05.17 07:55;2378.33;2379.17;2378.21;2378.93;154
2024.05.17 08:00;2378.91;2379.76;2378.62;2379.21;195
2024.05.17 08:05;2379.32;2380.64;2379.25;2380.41;203
2024.05.17 08:10;2380.41;2380.47;2379.68;2379.77;196
2024.05.17 08:15;2379.81;2380.5;2379.22;2380.0;215
2024.05.17 08:20;2379.97;2380.54;2379.8;2380.15;179
2024.05.17 08:25;2380.11;2380.52;2379.83;2380.26;216
2024.05.17 08:30;2380.26;2382.28;2379.8;2381.57;427
2024.05.17 08:35;2381.57;2381.83;2380.34;2381.15;356
2024.05.17 08:40;2381.13;2381.52;2380.21;2381.08;332
2024.05.17 08:45;2381.01;2382.4;2380.97;2381.55;308
2024.05.17 08:50;2381.56;2381.94;2380.75;2381.62;322
2024.05.17 08:55;2381.62;2381.88;2381.02;2381.35;283
2024.05.17 09:00;2381.33;2382.41;2380.97;2382.37;350
2024.05.17 09:05;2382.34;2383.17;2381.94;2382.53;369
2024.05.17 09:10;2382.51;2383.77;2382.17;2383.66;338
2024.05.17 09:15;2383.47;2384.93;2383.39;2384.92;376
2024.05.17 09:20;2384.91;2385.61;2383.72;2384.32;378
2024.05.17 09:25;2384.32;2384.76;2383.38;2384.67;406
2024.05.17 09:30;2384.63;2385.66;2384.53;2385.56;350
2024.05.17 09:35;2385.57;2386.03;2384.92;2385.95;369
2024.05.17 09:40;2385.95;2386.05;2385.37;2385.48;317
2024.05.17 09:45;2385.47;2385.58;2384.25;2385.37;356
2024.05.17 09:50;2385.35;2386.03;2384.62;2385.93;329
2024.05.17 09:55;2385.92;2386.69;2385.7;2386.09;361
2024.05.17 10:00;2386.04;2386.75;2385.32;2386.61;350
2024.05.17 10:05;2386.6;2387.17;2385.77;2385.9;384
2024.05.17 10:10;2385.87;2387.78;2385.68;2386.87;392
2024.05.17 10:15;2386.87;2387.84;2386.71;2387.26;311
2024.05.17 10:20;2387.33;2387.74;2386.83;2387.39;260
2024.05.17 10:25;2387.37;2387.39;2385.85;2386.34;311
2024.05.17 10:30;2386.3;2386.3;2384.47;2384.8;351
2024.05.17 10:35;2384.79;2384.89;2383.58;2383.97;261
2024.05.17 10:40;2383.72;2384.16;2383.27;2383.46;272
2024.05.17 10:45;2383.46;2384.75;2383.43;2383.98;271
2024.05.17 10:50;2383.99;2384.48;2383.58;2383.71;254
2024.05.17 10:55;2383.65;2384.21;2382.97;2383.89;292
2024.05.17 11:00;2384.04;2384.89;2383.88;2384.22;285
2024.05.17 11:05;2384.17;2384.81;2382.86;2382.98;310
2024.05.17 11:10;2382.96;2383.14;2382.01;2382.59;332
2024.05.17 11:15;2382.6;2384.18;2382.47;2384.03;298
2024.05.17 11:20;2384.04;2384.73;2382.69;2383.22;313
2024.05.17 11:25;2383.21;2384.16;2383.07;2384.01;304
2024.05.17 11:30;2384.05;2384.25;2382.97;2383.07;292
2024.05.17 11:35;2383.07;2383.07;2381.61;2382.52;312
2024.05.17 11:40;2382.42;2382.42;2381.37;2382.13;355
2024.05.17 11:45;2382.13;2382.99;2381.72;2382.7;364
2024.05.17 11:50;2382.7;2384.28;2382.6;2384.26;273
2024.05.17 11:55;2384.2;2385.66;2384.06;2384.26;247
2024.05.17 12:00;2384.25;2386.54;2384.09;2386.03;285
2024.05.17 12:05;2386.02;2386.63;2385.55;2386.35;325
2024.05.17 12:10;2386.34;2386.54;2383.98;2384.09;284
2024.05.17 12:15;2384.1;2385.22;2383.55;2383.89;274
2024.05.17 12:20;2383.91;2384.04;2383.28;2383.62;269
2024.05.17 12:25;2383.61;2383.61;2381.97;2382.2;236
2024.05.17 12:30;2382.24;2382.77;2381.85;2382.52;257
2024.05.17 12:35;2382.52;2383.69;2381.68;2382.76;262
2024.05.17 12:40;2382.74;2384.37;2382.74;2384.3;279
2024.05.17 12:45;2384.31;2384.67;2383.65;2383.67;241
2024.05.17 12:50;2383.67;2383.67;2382.35;2382.69;222
2024.05.17 12:55;2382.72;2382.93;2382.2;2382.56;249
2024.05.17 13:00;2382.56;2383.37;2381.86;2383.37;252
2024.05.17 13:05;2383.39;2383.68;2382.59;2383.65;270
2024.05.17 13:10;2383.66;2383.89;2383.18;2383.73;255
2024.05.17 13:15;2383.72;2383.79;2382.39;2383.04;299
2024.05.17 13:20;2383.07;2383.59;2382.86;2383.21;259
2024.05.17 13:25;2383.23;2383.29;2382.35;2382.84;210
2024.05.17 13:30;2382.74;2384.46;2382.53;2384.42;244
2024.05.17 13:35;2384.41;2386.01;2384.4;2385.62;297
2024.05.17 13:40;2385.57;2386.09;2384.82;2385.61;263
2024.05.17 13:45;2385.62;2386.6;2385.38;2386.6;272
2024.05.17 13:50;2386.61;2387.28;2386.21;2387.17;286
2024.05.17 13:55;2387.17;2387.63;2386.58;2387.48;282
2024.05.17 14:00;2387.51;2387.51;2386.46;2386.59;282
2024.05.17 14:05;2386.62;2387.34;2385.85;2387.24;337
2024.05.17 14:10;2387.24;2387.65;2386.59;2387.38;270
2024.05.17 14:15;2387.28;2387.67;2386.49;2387.57;275
2024.05.17 14:20;2387.57;2388.08;2387.42;2388.05;267
2024.05.17 14:25;2388.04;2389.34;2387.76;2388.67;289
2024.05.17 14:30;2388.68;2389.47;2388.55;2389.06;317
2024.05.17 14:35;2389.1;2389.53;2387.83;2387.84;307
2024.05.17 14:40;2387.83;2388.19;2387.16;2387.79;282
2024.05.17 14:45;2387.78;2388.67;2387.03;2388.66;264
2024.05.17 14:50;2388.44;2389.87;2388.4;2389.45;307
2024.05.17 14:55;2389.43;2390.15;2389.43;2389.85;307
2024.05.17 15:00;2389.78;2390.48;2389.15;2390.05;353
2024.05.17 15:05;2390.06;2390.07;2388.8;2389.36;345
2024.05.17 15:10;2389.29;2389.37;2388.18;2388.27;351
2024.05.17 15:15;2388.29;2389.89;2388.01;2389.66;321
2024.05.17 15:20;2389.77;2390.19;2388.27;2389.47;371
2024.05.17 15:25;2389.33;2389.56;2387.86;2388.63;394
2024.05.17 15:30;2388.67;2390.25;2388.52;2389.42;386
2024.05.17 15:35;2389.39;2389.39;2386.9;2387.16;367
2024.05.17 15:40;2387.16;2391.34;2387.11;2390.35;391
2024.05.17 15:45;2390.36;2392.51;2390.02;2391.85;435
2024.05.17 15:50;2391.76;2393.82;2391.4;2392.34;492
2024.05.17 15:55;2392.29;2394.06;2391.77;2393.33;478
2024.05.17 16:00;2393.43;2398.53;2393.43;2396.83;536
2024.05.17 16:05;2397.0;2398.22;2395.72;2397.71;522
2024.05.17 16:10;2397.73;2403.05;2397.73;2402.88;539
2024.05.17 16:15;2402.87;2405.22;2401.06;2403.03;517
2024.05.17 16:20;2403.17;2404.25;2399.62;2400.44;494
2024.05.17 16:25;2400.88;2402.13;2399.8;2401.14;437
2024.05.17 16:30;2401.29;2403.41;2400.32;2401.1;537
2024.05.17 16:35;2401.0;2401.3;2397.39;2398.8;523
2024.05.17 16:40;2398.83;2398.97;2396.03;2398.07;527
2024.05.17 16:45;2398.16;2399.59;2397.34;2398.04;518
2024.05.17 16:50;2398.03;2398.84;2395.91;2396.85;510
2024.05.17 16:55;2397.06;2402.45;2397.05;2401.69;491
2024.05.17 17:00;2401.81;2403.56;2401.12;2402.46;511
2024.05.17 17:05;2402.5;2402.55;2398.85;2401.88;513
2024.05.17 17:10;2401.97;2402.24;2400.06;2401.33;493
2024.05.17 17:15;2401.34;2403.25;2401.07;2402.0;457
2024.05.17 17:20;2401.91;2403.33;2401.18;2403.09;451
2024.05.17 17:25;2403.04;2407.96;2402.64;2405.77;505
2024.05.17 17:30;2405.78;2407.28;2403.25;2404.96;502
2024.05.17 17:35;2404.97;2407.72;2404.25;2407.41;498
2024.05.17 17:40;2407.47;2409.67;2407.36;2409.02;499
2024.05.17 17:45;2409.01;2411.59;2408.98;2410.79;490
2024.05.17 17:50;2410.82;2415.42;2410.23;2415.22;516
2024.05.17 17:55;2415.15;2415.52;2412.79;2413.4;502
2024.05.17 18:00;2413.41;2417.99;2412.89;2417.65;510
2024.05.17 18:05;2417.7;2418.97;2414.37;2414.93;520
2024.05.17 18:10;2414.86;2415.19;2407.97;2408.1;503
2024.05.17 18:15;2408.11;2410.86;2406.91;2410.84;513
2024.05.17 18:20;2410.89;2411.01;2407.65;2407.73;470
2024.05.17 18:25;2407.83;2407.83;2403.22;2406.7;483
2024.05.17 18:30;2406.47;2408.11;2405.3;2407.96;440
2024.05.17 18:35;2408.04;2409.07;2407.39;2408.54;383
2024.05.17 18:40;2408.49;2408.58;2404.29;2404.88;399
2024.05.17 18:45;2404.73;2407.86;2404.14;2407.86;376
2024.05.17 18:50;2407.85;2408.83;2407.54;2408.14;353
2024.05.17 18:55;2408.11;2408.3;2406.81;2407.8;369
2024.05.17 19:00;2407.83;2411.17;2407.77;2410.98;361
2024.05.17 19:05;2411.09;2412.29;2410.86;2412.29;378
2024.05.17 19:10;2412.26;2413.28;2411.26;2413.08;379
2024.05.17 19:15;2413.16;2414.16;2412.78;2413.04;344
2024.05.17 19:20;2413.13;2413.7;2411.45;2411.45;307
2024.05.17 19:25;2411.45;2412.52;2409.75;2409.79;398
2024.05.17 19:30;2409.82;2411.41;2409.58;2410.43;339
2024.05.17 19:35;2410.41;2410.66;2409.53;2409.53;313
2024.05.17 19:40;2409.43;2411.13;2408.09;2409.5;364
2024.05.17 19:45;2409.5;2410.5;2408.18;2408.73;343
2024.05.17 19:50;2408.62;2409.98;2408.25;2409.53;324
2024.05.17 19:55;2409.42;2409.42;2407.86;2407.88;334
2024.05.17 20:00;2407.89;2407.9;2405.81;2406.19;374
2024.05.17 20:05;2406.18;2408.33;2406.18;2408.06;352
2024.05.17 20:10;2408.05;2410.63;2408.05;2410.63;346
2024.05.17 20:15;2410.65;2410.85;2409.8;2410.51;349
2024.05.17 20:20;2410.46;2412.76;2410.44;2411.84;389
2024.05.17 20:25;2411.86;2413.89;2411.76;2412.74;369
2024.05.17 20:30;2412.69;2413.75;2411.12;2412.75;366
2024.05.17 20:35;2412.73;2413.48;2411.61;2411.98;342
2024.05.17 20:40;2411.98;2413.44;2411.58;2413.05;315
2024.05.17 20:45;2413.11;2413.32;2412.24;2413.02;308
2024.05.17 20:50;2413.01;2413.73;2412.65;2413.69;301
2024.05.17 20:55;2413.82;2414.43;2413.04;2414.31;307
2024.05.17 21:00;2414.36;2414.6;2413.38;2414.25;333
2024.05.17 21:05;2414.15;2414.82;2413.57;2414.27;299
2024.05.17 21:10;2414.27;2415.46;2413.94;2414.5;264
2024.05.17 21:15;2414.55;2414.86;2413.63;2414.75;304
2024.05.17 21:20;2414.72;2415.48;2414.61;2415.3;321
2024.05.17 21:25;2415.17;2416.68;2414.77;2416.5;333
2024.05.17 21:30;2416.56;2417.49;2415.78;2417.3;253
2024.05.17 21:35;2417.33;2417.81;2417.1;2417.1;211
2024.05.17 21:40;2417.1;2419.17;2417.09;2418.75;274
2024.05.17 21:45;2418.7;2418.95;2417.94;2418.66;262
2024.05.17 21:50;2418.64;2418.68;2416.64;2416.79;297
2024.05.17 21:55;2416.87;2418.11;2416.37;2417.47;290
2024.05.17 22:00;2417.45;2417.47;2411.53;2413.53;406
2024.05.17 22:05;2413.45;2415.63;2413.19;2415.61;300
2024.05.17 22:10;2415.7;2415.71;2413.98;2414.44;258
2024.05.17 22:15;2414.49;2415.65;2414.3;2415.36;246
2024.05.17 22:20;2415.37;2416.61;2415.37;2416.43;232
2024.05.17 22:25;2416.45;2417.81;2415.88;2417.53;275
2024.05.17 22:30;2417.38;2417.66;2415.62;2415.93;259
2024.05.17 22:35;2415.83;2417.29;2415.82;2415.87;264
2024.05.17 22:40;2415.91;2416.58;2415.68;2416.12;253
2024.05.17 22:45;2416.06;2416.27;2414.87;2414.87;263
2024.05.17 22:50;2414.88;2416.26;2414.75;2416.2;313
2024.05.17 22:55;2416.18;2416.93;2415.61;2416.41;337
2024.05.17 23:00;2416.69;2416.96;2415.66;2416.67;223
2024.05.17 23:05;2416.67;2416.69;2415.11;2415.36;208
2024.05.17 23:10;2415.41;2415.85;2415.06;2415.27;138
2024.05.17 23:15;2415.27;2415.45;2414.86;2415.29;111
2024.05.17 23:20;2415.31;2415.86;2415.24;2415.55;114
2024.05.17 23:25;2415.66;2416.14;2414.86;2415.88;133
2024.05.17 23:30;2415.88;2422.74;2415.63;2418.12;291
2024.05.17 23:35;2418.15;2418.22;2416.26;2416.77;210
2024.05.17 23:40;2416.87;2418.78;2416.87;2417.6;216
2024.05.17 23:45;2417.64;2417.87;2414.9;2415.28;204
2024.05.17 23:50;2415.29;2416.04;2413.33;2414.26;175
2024.05.17 23:55;2414.64;2414.96;2413.79;2413.84;178
2024.05.20 01:00;2418.33;2425.35;2417.96;2425.33;1021
2024.05.20 01:05;2425.29;2425.33;2418.45;2418.66;315
2024.05.20 01:10;2418.57;2419.66;2418.17;2418.46;190
2024.05.20 01:15;2418.45;2421.49;2418.21;2421.4;184
2024.05.20 01:20;2421.41;2422.25;2420.41;2421.21;148
2024.05.20 01:25;2421.23;2421.4;2420.51;2420.98;123
2024.05.20 01:30;2420.98;2420.98;2417.04;2417.92;205
2024.05.20 01:35;2417.92;2419.1;2416.8;2417.23;232
2024.05.20 01:40;2417.24;2418.6;2417.24;2418.42;194
2024.05.20 01:45;2418.38;2418.62;2417.06;2417.68;207
2024.05.20 01:50;2417.68;2419.73;2417.6;2418.57;197
2024.05.20 01:55;2418.59;2419.03;2417.72;2417.78;161
2024.05.20 02:00;2417.68;2418.62;2417.13;2418.12;166
2024.05.20 02:05;2418.05;2419.21;2417.82;2418.66;184
2024.05.20 02:10;2418.68;2419.43;2418.29;2419.4;167
2024.05.20 02:15;2419.4;2419.49;2418.56;2418.58;194
2024.05.20 02:20;2418.88;2418.98;2417.89;2418.01;158
2024.05.20 02:25;2418.0;2419.75;2417.4;2418.75;209
2024.05.20 02:30;2418.74;2419.16;2417.99;2417.99;198
2024.05.20 02:35;2418.01;2418.73;2417.54;2417.88;210
2024.05.20 02:40;2417.97;2419.22;2417.17;2418.98;191
2024.05.20 02:45;2418.99;2420.24;2418.99;2419.28;194
2024.05.20 02:50;2419.26;2420.1;2419.09;2419.11;183
2024.05.20 02:55;2419.12;2420.56;2419.09;2420.25;228
2024.05.20 03:00;2420.24;2420.28;2417.54;2418.28;381
2024.05.20 03:05;2418.28;2418.48;2417.06;2417.19;332
2024.05.20 03:10;2417.19;2417.88;2416.6;2416.86;268
2024.05.20 03:15;2416.83;2418.1;2416.71;2418.07;225
2024.05.20 03:20;2418.16;2420.53;2418.16;2420.27;295
2024.05.20 03:25;2420.25;2421.85;2419.58;2421.7;264
2024.05.20 03:30;2421.7;2424.83;2420.86;2424.83;380
2024.05.20 03:35;2424.83;2424.85;2422.66;2424.28;357
2024.05.20 03:40;2424.28;2425.64;2423.78;2424.01;358
2024.05.20 03:45;2424.06;2425.34;2423.11;2425.21;308
2024.05.20 03:50;2425.2;2426.6;2424.76;2424.8;335
2024.05.20 03:55;2424.8;2425.73;2423.98;2425.46;340
2024.05.20 04:00;2425.45;2439.08;2425.45;2436.77;571
2024.05.20 04:05;2436.82;2439.18;2433.97;2439.18;502
2024.05.20 04:10;2438.99;2440.51;2433.97;2434.42;475
2024.05.20 04:15;2434.23;2434.23;2428.61;2429.52;536
2024.05.20 04:20;2429.58;2429.89;2426.52;2428.18;500
2024.05.20 04:25;2428.18;2433.6;2428.11;2433.2;474
2024.05.20 04:30;2433.12;2433.12;2428.79;2430.31;452
2024.05.20 04:35;2430.62;2433.81;2430.62;2431.1;441
2024.05.20 04:40;2431.12;2431.94;2429.47;2430.82;437
2024.05.20 04:45;2430.69;2431.33;2429.32;2431.03;408
2024.05.20 04:50;2431.01;2432.99;2430.79;2432.97;373
2024.05.20 04:55;2432.99;2435.66;2431.91;2434.6;370
2024.05.20 05:00;2434.71;2436.18;2434.18;2436.12;398
2024.05.20 05:05;2435.92;2437.08;2433.34;2434.21;434
2024.05.20 05:10;2434.21;2434.51;2431.72;2431.98;415
2024.05.20 05:15;2432.02;2434.03;2432.02;2433.76;336
2024.05.20 05:20;2433.79;2434.93;2433.37;2434.93;358
2024.05.20 05:25;2435.0;2436.26;2432.1;2433.01;408
2024.05.20 05:30;2432.71;2433.67;2430.58;2430.85;390
2024.05.20 05:35;2431.19;2432.46;2430.78;2432.4;384
2024.05.20 05:40;2432.45;2432.48;2430.6;2431.35;353
2024.05.20 05:45;2431.34;2431.34;2428.94;2431.15;415
2024.05.20 05:50;2431.13;2434.4;2431.13;2434.39;370
2024.05.20 05:55;2434.44;2434.69;2432.76;2434.19;344
2024.05.20 06:00;2434.0;2434.9;2432.46;2434.29;404
2024.05.20 06:05;2434.29;2436.05;2433.53;2433.55;345
2024.05.20 06:10;2433.51;2434.66;2432.29;2432.53;404
2024.05.20 06:15;2432.56;2434.22;2431.37;2432.6;375
2024.05.20 06:20;2432.64;2433.03;2431.1;2431.7;373
2024.05.20 06:25;2431.58;2433.4;2430.94;2433.03;369
2024.05.20 06:30;2432.99;2435.39;2432.92;2435.25;286
2024.05.20 06:35;2435.26;2436.99;2434.9;2436.92;280
2024.05.20 06:40;2436.96;2438.21;2436.36;2437.55;286
2024.05.20 06:45;2437.55;2438.81;2436.99;2437.1;309
2024.05.20 06:50;2437.11;2438.1;2436.35;2438.1;331
2024.05.20 06:55;2437.94;2438.95;2437.35;2437.67;293
2024.05.20 07:00;2437.66;2438.58;2436.69;2437.78;329
2024.05.20 07:05;2437.78;2439.52;2437.26;2439.35;287
2024.05.20 07:10;2439.17;2439.71;2438.53;2439.03;276
2024.05.20 07:15;2439.01;2439.29;2437.91;2438.51;260
2024.05.20 07:20;2438.5;2438.92;2437.91;2438.0;255
2024.05.20 07:25;2437.99;2438.31;2436.75;2437.01;283
2024.05.20 07:30;2437.06;2437.71;2435.24;2436.18;282
2024.05.20 07:35;2436.18;2436.59;2435.94;2436.59;263
2024.05.20 07:40;2436.67;2437.51;2435.69;2435.69;264
2024.05.20 07:45;2435.65;2437.11;2435.22;2436.85;286
2024.05.20 07:50;2436.87;2437.87;2436.86;2437.37;224
2024.05.20 07:55;2437.41;2437.79;2436.92;2437.38;240
2024.05.20 08:00;2437.36;2438.42;2437.27;2437.34;290
2024.05.20 08:05;2437.34;2438.28;2437.07;2438.05;286
2024.05.20 08:10;2438.05;2438.97;2437.8;2438.93;266
2024.05.20 08:15;2438.93;2439.71;2437.75;2438.75;322
2024.05.20 08:20;2438.78;2438.88;2437.69;2438.23;288
2024.05.20 08:25;2438.05;2440.72;2437.9;2439.98;350
2024.05.20 08:30;2439.99;2445.79;2439.99;2444.26;459
2024.05.20 08:35;2444.48;2447.53;2444.08;2447.53;443
2024.05.20 08:40;2447.41;2449.0;2443.74;2449.0;447
2024.05.20 08:45;2449.0;2450.07;2447.19;2449.8;456
2024.05.20 08:50;2449.83;2450.03;2447.4;2449.04;393
2024.05.20 08:55;2449.21;2449.86;2447.74;2449.5;366
2024.05.20 09:00;2449.68;2449.68;2445.83;2445.83;427
2024.05.20 09:05;2445.75;2449.07;2445.71;2448.79;478
2024.05.20 09:10;2448.85;2449.39;2447.27;2448.92;467
2024.05.20 09:15;2448.97;2449.58;2444.88;2445.01;464
2024.05.20 09:20;2445.01;2445.25;2438.73;2439.23;512
2024.05.20 09:25;2439.31;2441.67;2439.31;2440.64;521
2024.05.20 09:30;2440.65;2442.36;2434.82;2436.62;512
2024.05.20 09:35;2436.85;2437.81;2432.1;2435.42;503
2024.05.20 09:40;2435.18;2436.58;2432.47;2435.55;443
2024.05.20 09:45;2435.54;2437.21;2434.86;2437.01;402
2024.05.20 09:50;2436.96;2438.27;2436.04;2437.12;422
2024.05.20 09:55;2437.12;2438.87;2436.39;2438.76;461
2024.05.20 10:00;2438.75;2441.07;2437.88;2440.96;429
2024.05.20 10:05;2440.81;2442.53;2439.69;2441.82;405
2024.05.20 10:10;2441.84;2443.71;2439.85;2441.67;426
2024.05.20 10:15;2441.56;2442.45;2439.26;2439.93;395
2024.05.20 10:20;2439.95;2441.62;2439.22;2440.0;412
2024.05.20 10:25;2440.01;2440.11;2436.76;2437.63;416
2024.05.20 10:30;2437.59;2439.33;2437.54;2437.87;456
2024.05.20 10:35;2437.8;2438.07;2435.66;2438.02;426
2024.05.20 10:40;2437.82;2440.14;2437.82;2439.2;376
2024.05.20 10:45;2439.2;2441.01;2437.77;2440.66;409
2024.05.20 10:50;2440.71;2441.69;2439.98;2440.07;353
2024.05.20 10:55;2440.06;2442.44;2439.66;2442.31;372
2024.05.20 11:00;2442.33;2443.67;2438.76;2439.48;407
2024.05.20 11:05;2439.51;2440.03;2438.26;2439.05;358
2024.05.20 11:10;2439.01;2439.83;2438.09;2439.61;393
2024.05.20 11:15;2439.59;2440.71;2439.35;2440.64;298
2024.05.20 11:20;2440.64;2441.73;2439.47;2440.12;373
2024.05.20 11:25;2440.04;2441.74;2439.8;2441.36;376
2024.05.20 11:30;2441.45;2441.81;2439.37;2439.61;356
2024.05.20 11:35;2439.6;2439.75;2437.57;2438.0;349
2024.05.20 11:40;2438.0;2438.29;2436.99;2437.91;301
2024.05.20 11:45;2437.91;2438.86;2437.91;2438.71;320
2024.05.20 11:50;2438.75;2439.79;2437.94;2439.66;335
2024.05.20 11:55;2439.69;2440.42;2438.55;2440.09;418
2024.05.20 12:00;2440.17;2442.69;2438.84;2442.51;378
2024.05.20 12:05;2442.49;2445.67;2442.2;2445.55;385
2024.05.20 12:10;2445.55;2447.11;2444.96;2446.53;398
2024.05.20 12:15;2446.47;2447.18;2444.63;2445.23;362
2024.05.20 12:20;2445.25;2445.25;2443.64;2443.69;353
2024.05.20 12:25;2443.67;2445.76;2443.64;2444.06;280
2024.05.20 12:30;2444.06;2445.79;2443.34;2443.4;384
2024.05.20 12:35;2443.37;2443.57;2442.33;2442.39;310
2024.05.20 12:40;2442.4;2442.45;2441.49;2442.35;353
2024.05.20 12:45;2442.28;2442.97;2441.06;2441.32;381
2024.05.20 12:50;2441.32;2443.32;2440.88;2442.88;339
2024.05.20 12:55;2442.87;2443.02;2441.37;2441.7;368
2024.05.20 13:00;2441.6;2442.74;2440.43;2440.75;385
2024.05.20 13:05;2440.72;2440.72;2439.71;2440.15;307
2024.05.20 13:10;2440.14;2442.29;2439.91;2441.42;299
2024.05.20 13:15;2441.45;2443.07;2441.44;2442.61;347
2024.05.20 13:20;2442.77;2442.79;2440.12;2440.95;363
2024.05.20 13:25;2440.95;2441.12;2439.21;2439.68;382
2024.05.20 13:30;2439.75;2439.8;2438.07;2438.13;385
2024.05.20 13:35;2438.13;2438.21;2434.68;2436.7;390
2024.05.20 13:40;2436.75;2437.47;2435.71;2437.46;341
2024.05.20 13:45;2437.51;2438.03;2436.26;2436.38;342
2024.05.20 13:50;2436.37;2436.61;2435.08;2435.46;380
2024.05.20 13:55;2435.53;2436.34;2435.43;2436.31;411
2024.05.20 14:00;2436.31;2437.2;2434.54;2435.55;415
2024.05.20 14:05;2435.53;2435.92;2434.82;2435.37;405
2024.05.20 14:10;2435.35;2435.62;2433.9;2434.27;381
2024.05.20 14:15;2434.27;2436.34;2434.13;2435.72;375
2024.05.20 14:20;2435.7;2436.38;2435.15;2435.61;378
2024.05.20 14:25;2435.61;2435.61;2429.86;2431.92;451
2024.05.20 14:30;2431.66;2433.53;2430.71;2431.12;446
2024.05.20 14:35;2431.12;2431.54;2429.46;2429.9;447
2024.05.20 14:40;2429.9;2430.39;2427.73;2427.87;493
2024.05.20 14:45;2427.95;2431.98;2427.79;2430.47;463
2024.05.20 14:50;2430.43;2430.58;2428.93;2429.61;449
2024.05.20 14:55;2429.7;2430.76;2428.77;2430.66;429
2024.05.20 15:00;2430.58;2430.84;2424.79;2427.68;531
2024.05.20 15:05;2427.68;2428.16;2423.14;2424.03;512
2024.05.20 15:10;2424.01;2424.02;2420.62;2422.28;522
2024.05.20 15:15;2422.3;2423.18;2420.27;2422.46;513
2024.05.20 15:20;2422.5;2423.39;2415.86;2417.77;528
2024.05.20 15:25;2417.85;2418.52;2415.2;2418.33;504
2024.05.20 15:30;2418.35;2422.16;2418.24;2419.86;511
2024.05.20 15:35;2419.85;2420.66;2415.7;2417.65;525
2024.05.20 15:40;2417.68;2417.68;2407.4;2410.09;555
2024.05.20 15:45;2410.09;2413.6;2409.25;2413.6;503
2024.05.20 15:50;2413.41;2414.76;2412.28;2413.25;470
2024.05.20 15:55;2413.18;2416.18;2412.35;2413.9;512
2024.05.20 16:00;2413.45;2417.88;2413.31;2417.73;539
2024.05.20 16:05;2417.84;2422.17;2417.25;2421.94;553
2024.05.20 16:10;2421.93;2422.6;2417.64;2418.04;543
2024.05.20 16:15;2418.03;2420.88;2416.33;2418.57;536
2024.05.20 16:20;2418.66;2421.33;2417.47;2418.52;542
2024.05.20 16:25;2418.51;2419.93;2415.05;2418.63;524
2024.05.20 16:30;2418.58;2419.47;2412.38;2412.75;552
2024.05.20 16:35;2412.77;2415.46;2410.43;2414.96;564
2024.05.20 16:40;2415.18;2415.38;2413.03;2414.57;526
2024.05.20 16:45;2414.46;2415.39;2411.73;2415.39;537
2024.05.20 16:50;2415.39;2418.12;2415.05;2417.01;515
2024.05.20 16:55;2417.18;2421.01;2417.06;2420.14;505
2024.05.20 17:00;2420.23;2421.75;2416.89;2416.89;512
2024.05.20 17:05;2416.88;2418.78;2414.85;2418.1;508
2024.05.20 17:10;2418.11;2419.58;2416.76;2418.71;479
2024.05.20 17:15;2418.71;2418.74;2415.61;2417.11;520
2024.05.20 17:20;2417.16;2418.59;2415.79;2418.45;484
2024.05.20 17:25;2418.53;2418.81;2415.7;2417.25;484
2024.05.20 17:30;2417.41;2419.76;2416.56;2419.38;477
2024.05.20 17:35;2419.38;2420.05;2417.32;2418.04;477
2024.05.20 17:40;2418.03;2421.29;2417.71;2421.22;477
2024.05.20 17:45;2421.23;2422.29;2418.97;2419.57;503
2024.05.20 17:50;2419.52;2421.69;2418.01;2420.91;496
2024.05.20 17:55;2420.89;2423.62;2420.7;2422.94;484
2024.05.20 18:00;2423.01;2423.58;2421.61;2422.22;457
2024.05.20 18:05;2422.25;2423.74;2421.71;2423.3;478
2024.05.20 18:10;2423.37;2424.96;2423.37;2424.74;470
2024.05.20 18:15;2424.98;2425.85;2423.38;2423.38;503
2024.05.20 18:20;2423.46;2425.73;2423.25;2424.69;461
2024.05.20 18:25;2424.56;2425.37;2423.82;2424.61;468
2024.05.20 18:30;2424.65;2427.0;2424.48;2424.77;436
2024.05.20 18:35;2424.76;2424.82;2419.61;2421.64;759
2024.05.20 18:40;2421.64;2421.7;2419.84;2421.3;1013
2024.05.20 18:45;2421.34;2424.13;2420.87;2424.08;445
2024.05.20 18:50;2424.09;2424.13;2422.57;2423.85;356
2024.05.20 18:55;2423.83;2425.43;2422.71;2424.88;401
2024.05.20 19:00;2424.9;2425.58;2423.66;2424.99;375
2024.05.20 19:05;2424.98;2425.8;2423.76;2425.35;327
